person_id,source,collected_at,total_citations,h_index,i10_index,citations_5yr,h_index_5yr,works_count,raw_json
44,google_scholar,2026-09-14,714,12,13,255,7,,"{""scholar_id"": ""0ScZwpcAAAAJ"", ""name"": ""Michael R. Boswell"", ""affiliation"": ""Professor of City & Regional Planning, California Polytechnic State University"", ""email_domain"": ""@calpoly.edu"", ""interests"": [""climate action planning"", ""stormwater management"", ""planning theory"", ""natural hazards"", ""sustainability""], ""homepage"": ""http://works.bepress.com/mboswell/"", ""citedby"": 714, ""citedby5y"": 255, ""hindex"": 12, ""hindex5y"": 7, ""i10index"": 13, ""i10index5y"": 5, ""cites_per_year"": {""1998"": 3, ""1999"": 1, ""2000"": 5, ""2001"": 3, ""2002"": 5, ""2003"": 1, ""2004"": 4, ""2005"": 2, ""2006"": 1, ""2007"": 9, ""2008"": 4, ""2009"": 7, ""2010"": 16, ""2011"": 15, ""2012"": 22, ""2013"": 35, ""2014"": 41, ""2015"": 37, ""2016"": 41, ""2017"": 35, ""2018"": 65, ""2019"": 48, ""2020"": 51, ""2021"": 55, ""2022"": 41, ""2023"": 50, ""2024"": 38, ""2025"": 48, ""2026"": 23}}"
45,google_scholar,2026-09-14,807,9,8,294,7,,"{""scholar_id"": ""f-lzoR4AAAAJ"", ""name"": ""Adrienne Greve"", ""affiliation"": ""Professor, City and Regional Planning, Cal Poly - SLO"", ""email_domain"": ""@calpoly.edu"", ""interests"": [""Planning & Climate Change"", ""urban streams"", ""urban ecology""], ""homepage"": null, ""citedby"": 807, ""citedby5y"": 294, ""hindex"": 9, ""hindex5y"": 7, ""i10index"": 8, ""i10index5y"": 6, ""cites_per_year"": {""2002"": 4, ""2003"": 3, ""2004"": 0, ""2005"": 4, ""2006"": 1, ""2007"": 4, ""2008"": 9, ""2009"": 15, ""2010"": 20, ""2011"": 18, ""2012"": 35, ""2013"": 52, ""2014"": 42, ""2015"": 34, ""2016"": 56, ""2017"": 47, ""2018"": 53, ""2019"": 45, ""2020"": 53, ""2021"": 54, ""2022"": 52, ""2023"": 47, ""2024"": 52, ""2025"": 62, ""2026"": 27}}"
46,google_scholar,2026-09-14,1473,14,16,1074,13,,"{""scholar_id"": ""Z1qu-3MAAAAJ"", ""name"": ""Amir Hajrasouliha"", ""affiliation"": ""California Polytechnic State University, San Luis Obispo"", ""email_domain"": ""@calpoly.edu"", ""interests"": [""Urban Design and Planning""], ""homepage"": null, ""citedby"": 1473, ""citedby5y"": 1074, ""hindex"": 14, ""hindex5y"": 13, ""i10index"": 16, ""i10index5y"": 16, ""cites_per_year"": {""2016"": 20, ""2017"": 54, ""2018"": 60, ""2019"": 117, ""2020"": 121, ""2021"": 152, ""2022"": 174, ""2023"": 172, ""2024"": 183, ""2025"": 221, ""2026"": 170}}"
50,google_scholar,2026-09-14,22,1,1,22,1,,"{""scholar_id"": ""11m1T1cAAAAJ"", ""name"": ""Anahita Shadkam"", ""affiliation"": ""California Polytechnic State University"", ""email_domain"": ""@calpoly.edu"", ""interests"": [""Participatory Planning"", ""Child-friendly Cities"", ""Urban Design"", ""Housing Adaptability""], ""homepage"": ""https://uwaterloo.ca/planning/anahita-shadkam-0"", ""citedby"": 22, ""citedby5y"": 22, ""hindex"": 1, ""hindex5y"": 1, ""i10index"": 1, ""i10index5y"": 1, ""cites_per_year"": {""2023"": 1, ""2024"": 9, ""2025"": 6, ""2026"": 6}}"
52,google_scholar,2026-09-14,969,16,17,136,7,,"{""scholar_id"": ""NWlpZX4AAAAJ"", ""name"": ""Henrik Minassians"", ""affiliation"": ""Professor"", ""email_domain"": ""@csun.edu"", ""interests"": [""public governance"", ""performance management""], ""homepage"": null, ""citedby"": 969, ""citedby5y"": 136, ""hindex"": 16, ""hindex5y"": 7, ""i10index"": 17, ""i10index5y"": 6, ""cites_per_year"": {""2001"": 3, ""2002"": 54, ""2003"": 31, ""2004"": 38, ""2005"": 25, ""2006"": 43, ""2007"": 64, ""2008"": 43, ""2009"": 36, ""2010"": 46, ""2011"": 49, ""2012"": 48, ""2013"": 27, ""2014"": 67, ""2015"": 43, ""2016"": 44, ""2017"": 52, ""2018"": 32, ""2019"": 42, ""2020"": 37, ""2021"": 41, ""2022"": 38, ""2023"": 18, ""2024"": 11, ""2025"": 18, ""2026"": 9}}"
56,google_scholar,2026-09-14,1151,16,26,694,14,,"{""scholar_id"": ""0aopPI8AAAAJ"", ""name"": ""Mintesnot Woldeamanuel"", ""affiliation"": ""Professor of Urban Studies and Planning, California State University, Northridge"", ""email_domain"": ""@csun.edu"", ""interests"": [""Urban Transportation Planning""], ""homepage"": null, ""citedby"": 1151, ""citedby5y"": 694, ""hindex"": 16, ""hindex5y"": 14, ""i10index"": 26, ""i10index5y"": 23, ""cites_per_year"": {""2007"": 6, ""2008"": 3, ""2009"": 8, ""2010"": 7, ""2011"": 7, ""2012"": 13, ""2013"": 16, ""2014"": 19, ""2015"": 30, ""2016"": 45, ""2017"": 57, ""2018"": 53, ""2019"": 72, ""2020"": 100, ""2021"": 105, ""2022"": 111, ""2023"": 110, ""2024"": 133, ""2025"": 146, ""2026"": 89}}"
57,google_scholar,2026-09-14,454,12,14,179,8,,"{""scholar_id"": ""5MjUqx0AAAAJ"", ""name"": ""Caitlin Dyckman"", ""affiliation"": ""Associate Professor, Planning Program, Clemson University"", ""email_domain"": ""@clemson.edu"", ""interests"": [""water resources management"", ""environmental planning"", ""climate change"", ""institutional governance""], ""homepage"": null, ""citedby"": 454, ""citedby5y"": 179, ""hindex"": 12, ""hindex5y"": 8, ""i10index"": 14, ""i10index5y"": 6, ""cites_per_year"": {""2003"": 2, ""2004"": 1, ""2005"": 6, ""2006"": 4, ""2007"": 6, ""2008"": 6, ""2009"": 8, ""2010"": 14, ""2011"": 18, ""2012"": 26, ""2013"": 13, ""2014"": 17, ""2015"": 22, ""2016"": 17, ""2017"": 21, ""2018"": 17, ""2019"": 29, ""2020"": 37, ""2021"": 27, ""2022"": 28, ""2023"": 32, ""2024"": 34, ""2025"": 41, ""2026"": 17}}"
58,google_scholar,2026-09-14,1323,14,17,675,10,,"{""scholar_id"": ""WM_NNugAAAAJ"", ""name"": ""John Gaber"", ""affiliation"": ""Clemson University"", ""email_domain"": ""@clemson.edu"", ""interests"": [""qualitative research"", ""citizen participation"", ""collective intentional communities""], ""homepage"": null, ""citedby"": 1323, ""citedby5y"": 675, ""hindex"": 14, ""hindex5y"": 10, ""i10index"": 17, ""i10index5y"": 11, ""cites_per_year"": {""1999"": 6, ""2000"": 8, ""2001"": 2, ""2002"": 7, ""2003"": 11, ""2004"": 9, ""2005"": 12, ""2006"": 4, ""2007"": 4, ""2008"": 9, ""2009"": 21, ""2010"": 36, ""2011"": 40, ""2012"": 27, ""2013"": 38, ""2014"": 39, ""2015"": 36, ""2016"": 44, ""2017"": 49, ""2018"": 61, ""2019"": 64, ""2020"": 83, ""2021"": 88, ""2022"": 123, ""2023"": 137, ""2024"": 118, ""2025"": 121, ""2026"": 88}}"
59,google_scholar,2026-09-14,2891,23,34,1786,21,,"{""scholar_id"": ""Fc1IlK8AAAAJ"", ""name"": ""Eric A. Morris"", ""affiliation"": ""Professor of City and Regional Planning, Clemson University"", ""email_domain"": ""@clemson.edu"", ""interests"": [""Transportation"", ""Urban Planning""], ""homepage"": null, ""citedby"": 2891, ""citedby5y"": 1786, ""hindex"": 23, ""hindex5y"": 21, ""i10index"": 34, ""i10index5y"": 30, ""cites_per_year"": {""2009"": 8, ""2010"": 13, ""2011"": 24, ""2012"": 25, ""2013"": 27, ""2014"": 36, ""2015"": 57, ""2016"": 71, ""2017"": 139, ""2018"": 195, ""2019"": 219, ""2020"": 252, ""2021"": 267, ""2022"": 270, ""2023"": 321, ""2024"": 294, ""2025"": 364, ""2026"": 269}}"
61,google_scholar,2026-09-14,602,12,15,350,10,,"{""scholar_id"": ""tEoLIlAAAAAJ"", ""name"": ""Joanna Ganning"", ""affiliation"": ""Associate Professor of Urban Planning at Cleveland State University"", ""email_domain"": ""@csuohio.edu"", ""interests"": [""urban and regional economics"", ""urban planning"", ""regional science"", ""urban decline"", ""spatial econometrics""], ""homepage"": null, ""citedby"": 602, ""citedby5y"": 350, ""hindex"": 12, ""hindex5y"": 10, ""i10index"": 15, ""i10index5y"": 11, ""cites_per_year"": {""2012"": 3, ""2013"": 2, ""2014"": 3, ""2015"": 15, ""2016"": 34, ""2017"": 31, ""2018"": 46, ""2019"": 47, ""2020"": 55, ""2021"": 67, ""2022"": 53, ""2023"": 52, ""2024"": 63, ""2025"": 69, ""2026"": 45}}"
62,google_scholar,2026-09-14,136,3,2,83,3,,"{""scholar_id"": ""9pJph3wAAAAJ"", ""name"": ""Thomas W. Hilde"", ""affiliation"": ""Cleveland State University"", ""email_domain"": ""@csuohio.edu"", ""interests"": [""Scenario Planning"", ""Sustainable Development"", ""Land Use Planning"", ""Disaster Resilience"", ""GIS""], ""homepage"": null, ""citedby"": 136, ""citedby5y"": 83, ""hindex"": 3, ""hindex5y"": 3, ""i10index"": 2, ""i10index5y"": 2, ""cites_per_year"": {""2015"": 4, ""2016"": 7, ""2017"": 8, ""2018"": 9, ""2019"": 12, ""2020"": 11, ""2021"": 10, ""2022"": 17, ""2023"": 21, ""2024"": 18, ""2025"": 12, ""2026"": 5}}"
63,google_scholar,2026-09-14,1163,14,17,315,8,,"{""scholar_id"": ""ZlxKpwEAAAAJ"", ""name"": ""Brian A. Mikelbank"", ""affiliation"": ""Cleveland State University"", ""email_domain"": ""@csuohio.edu"", ""interests"": [""Urban Geography""], ""homepage"": ""http://facultyprofile.csuohio.edu/csufacultyprofile/detail.cfm?FacultyID=B_MIKELBANK"", ""citedby"": 1163, ""citedby5y"": 315, ""hindex"": 14, ""hindex5y"": 8, ""i10index"": 17, ""i10index5y"": 7, ""cites_per_year"": {""2002"": 7, ""2003"": 16, ""2004"": 18, ""2005"": 18, ""2006"": 36, ""2007"": 28, ""2008"": 50, ""2009"": 32, ""2010"": 40, ""2011"": 42, ""2012"": 47, ""2013"": 51, ""2014"": 57, ""2015"": 66, ""2016"": 65, ""2017"": 67, ""2018"": 63, ""2019"": 77, ""2020"": 46, ""2021"": 55, ""2022"": 70, ""2023"": 51, ""2024"": 45, ""2025"": 53, ""2026"": 40}}"
64,google_scholar,2026-09-14,758,14,15,418,11,,"{""scholar_id"": ""iwUHlEgAAAAJ"", ""name"": ""Stephanie Ryberg-Webster"", ""affiliation"": ""Professor, Levin College of Public Affairs & Education, Cleveland State University"", ""email_domain"": ""@csuohio.edu"", ""interests"": [""Historic preservation"", ""urban revitalization"", ""planning history"", ""legacy cities"", ""shrinking cities""], ""homepage"": null, ""citedby"": 758, ""citedby5y"": 418, ""hindex"": 14, ""hindex5y"": 11, ""i10index"": 15, ""i10index5y"": 12, ""cites_per_year"": {""2014"": 16, ""2015"": 21, ""2016"": 42, ""2017"": 35, ""2018"": 79, ""2019"": 72, ""2020"": 59, ""2021"": 65, ""2022"": 66, ""2023"": 78, ""2024"": 95, ""2025"": 71, ""2026"": 43}}"
65,google_scholar,2026-09-14,467,5,4,286,5,,"{""scholar_id"": ""hvXw6qgAAAAJ"", ""name"": ""Bou Akar, Hiba"", ""affiliation"": ""Columbia University"", ""email_domain"": ""@columbia.edu"", ""interests"": [""urbanism"", ""planning"", ""conflict"", ""Middle East""], ""homepage"": ""https://www.arch.columbia.edu/faculty/518-hiba-bou-akar"", ""citedby"": 467, ""citedby5y"": 286, ""hindex"": 5, ""hindex5y"": 5, ""i10index"": 4, ""i10index5y"": 2, ""cites_per_year"": {""2008"": 2, ""2009"": 1, ""2010"": 3, ""2011"": 0, ""2012"": 5, ""2013"": 6, ""2014"": 6, ""2015"": 10, ""2016"": 11, ""2017"": 32, ""2018"": 18, ""2019"": 33, ""2020"": 47, ""2021"": 39, ""2022"": 50, ""2023"": 59, ""2024"": 57, ""2025"": 46, ""2026"": 35}}"
67,google_scholar,2026-09-14,15120,38,57,6524,26,,"{""scholar_id"": ""oasQsCgAAAAJ"", ""name"": ""Tom Slater"", ""affiliation"": ""Professor of Urban Studies, Columbia University"", ""email_domain"": ""@columbia.edu"", ""interests"": [""urban studies"", ""human geography"", ""urban planning"", ""housing"", ""gentrification""], ""homepage"": null, ""citedby"": 15120, ""citedby5y"": 6524, ""hindex"": 38, ""hindex5y"": 26, ""i10index"": 57, ""i10index5y"": 39, ""cites_per_year"": {""2006"": 55, ""2007"": 89, ""2008"": 164, ""2009"": 197, ""2010"": 256, ""2011"": 326, ""2012"": 371, ""2013"": 516, ""2014"": 594, ""2015"": 641, ""2016"": 830, ""2017"": 1077, ""2018"": 1048, ""2019"": 1030, ""2020"": 1112, ""2021"": 1145, ""2022"": 1131, ""2023"": 1141, ""2024"": 1085, ""2025"": 1146, ""2026"": 780}}"
68,google_scholar,2026-09-14,196,6,5,119,5,,"{""scholar_id"": ""rKjkv7sAAAAJ"", ""name"": ""Anthony Vanky"", ""affiliation"": ""Columbia University"", ""email_domain"": ""@alum.mit.edu"", ""interests"": [""Urban design and planning"", ""environmental design and planning"", ""urban studies"", ""urban technology"", ""smart cities""], ""homepage"": ""http://vanky.co/"", ""citedby"": 196, ""citedby5y"": 119, ""hindex"": 6, ""hindex5y"": 5, ""i10index"": 5, ""i10index5y"": 3, ""cites_per_year"": {""2013"": 1, ""2014"": 3, ""2015"": 6, ""2016"": 4, ""2017"": 4, ""2018"": 11, ""2019"": 22, ""2020"": 23, ""2021"": 35, ""2022"": 12, ""2023"": 21, ""2024"": 15, ""2025"": 22, ""2026"": 14}}"
69,google_scholar,2026-09-14,4980,32,48,1362,21,,"{""scholar_id"": ""0-jEvAcAAAAJ"", ""name"": ""Weiping Wu"", ""affiliation"": ""Professor, Columbia University"", ""email_domain"": ""@columbia.edu"", ""interests"": [""urban studies""], ""homepage"": null, ""citedby"": 4980, ""citedby5y"": 1362, ""hindex"": 32, ""hindex5y"": 21, ""i10index"": 48, ""i10index5y"": 29, ""cites_per_year"": {""1998"": 13, ""1999"": 16, ""2000"": 18, ""2001"": 30, ""2002"": 42, ""2003"": 41, ""2004"": 69, ""2005"": 78, ""2006"": 99, ""2007"": 149, ""2008"": 111, ""2009"": 141, ""2010"": 164, ""2011"": 173, ""2012"": 229, ""2013"": 260, ""2014"": 263, ""2015"": 252, ""2016"": 277, ""2017"": 252, ""2018"": 273, ""2019"": 240, ""2020"": 297, ""2021"": 279, ""2022"": 284, ""2023"": 251, ""2024"": 206, ""2025"": 187, ""2026"": 154}}"
70,google_scholar,2026-09-14,2813,24,27,1148,17,,"{""scholar_id"": ""eMY0_XUAAAAJ"", ""name"": ""Victoria Beard"", ""affiliation"": ""Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""urban planning"", ""development"", ""inequality"", ""water and sanitation"", ""community-based planning""], ""homepage"": ""https://aap.cornell.edu/people/victoria-beard"", ""citedby"": 2813, ""citedby5y"": 1148, ""hindex"": 24, ""hindex5y"": 17, ""i10index"": 27, ""i10index5y"": 21, ""cites_per_year"": {""2003"": 11, ""2004"": 3, ""2005"": 19, ""2006"": 16, ""2007"": 35, ""2008"": 61, ""2009"": 58, ""2010"": 64, ""2011"": 81, ""2012"": 98, ""2013"": 120, ""2014"": 113, ""2015"": 125, ""2016"": 144, ""2017"": 150, ""2018"": 142, ""2019"": 189, ""2020"": 172, ""2021"": 176, ""2022"": 202, ""2023"": 201, ""2024"": 206, ""2025"": 197, ""2026"": 165}}"
71,google_scholar,2026-09-14,1122,18,21,464,12,,"{""scholar_id"": ""eeCNqPYAAAAJ"", ""name"": ""Sara C. Bronin"", ""affiliation"": ""George Washington University Law School"", ""email_domain"": ""@gwu.edu"", ""interests"": [""Property"", ""land use"", ""historic preservation"", ""climate change""], ""homepage"": ""http://www.sarabronin.com/"", ""citedby"": 1122, ""citedby5y"": 464, ""hindex"": 18, ""hindex5y"": 12, ""i10index"": 21, ""i10index5y"": 12, ""cites_per_year"": {""2005"": 5, ""2006"": 15, ""2007"": 10, ""2008"": 11, ""2009"": 31, ""2010"": 53, ""2011"": 59, ""2012"": 60, ""2013"": 54, ""2014"": 45, ""2015"": 28, ""2016"": 59, ""2017"": 34, ""2018"": 37, ""2019"": 50, ""2020"": 61, ""2021"": 62, ""2022"": 48, ""2023"": 96, ""2024"": 85, ""2025"": 101, ""2026"": 62}}"
73,google_scholar,2026-09-14,7562,21,27,1961,13,,"{""scholar_id"": ""9QvYdroAAAAJ"", ""name"": ""Thomas J. Campanella"", ""affiliation"": ""Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [], ""homepage"": ""http://aap.cornell.edu/people/thomas-j-campanella"", ""citedby"": 7562, ""citedby5y"": 1961, ""hindex"": 21, ""hindex5y"": 13, ""i10index"": 27, ""i10index5y"": 15, ""cites_per_year"": {""2001"": 24, ""2002"": 53, ""2003"": 66, ""2004"": 75, ""2005"": 106, ""2006"": 123, ""2007"": 175, ""2008"": 205, ""2009"": 229, ""2010"": 336, ""2011"": 301, ""2012"": 339, ""2013"": 408, ""2014"": 417, ""2015"": 427, ""2016"": 438, ""2017"": 428, ""2018"": 434, ""2019"": 409, ""2020"": 387, ""2021"": 443, ""2022"": 352, ""2023"": 316, ""2024"": 313, ""2025"": 313, ""2026"": 222}}"
74,google_scholar,2026-09-14,3779,23,31,1011,14,,"{""scholar_id"": ""rWBq01YAAAAJ"", ""name"": ""John I. Carruthers"", ""affiliation"": ""Associate Professor of Regional Science, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""Urban Planning"", ""Regional Science"", ""Economic Geography"", ""Urban Economics""], ""homepage"": ""https://aap.cornell.edu/people/john-carruthers"", ""citedby"": 3779, ""citedby5y"": 1011, ""hindex"": 23, ""hindex5y"": 14, ""i10index"": 31, ""i10index5y"": 20, ""cites_per_year"": {""2002"": 10, ""2003"": 21, ""2004"": 22, ""2005"": 61, ""2006"": 102, ""2007"": 92, ""2008"": 121, ""2009"": 133, ""2010"": 140, ""2011"": 172, ""2012"": 205, ""2013"": 208, ""2014"": 191, ""2015"": 181, ""2016"": 195, ""2017"": 207, ""2018"": 184, ""2019"": 238, ""2020"": 201, ""2021"": 228, ""2022"": 213, ""2023"": 162, ""2024"": 170, ""2025"": 155, ""2026"": 79}}"
75,google_scholar,2026-09-14,390,8,7,281,7,,"{""scholar_id"": ""xfZKraEAAAAJ"", ""name"": ""Suzanne Lanyi Charles"", ""affiliation"": ""Associate Professor, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [], ""homepage"": null, ""citedby"": 390, ""citedby5y"": 281, ""hindex"": 8, ""hindex5y"": 7, ""i10index"": 7, ""i10index5y"": 7, ""cites_per_year"": {""2011"": 2, ""2012"": 3, ""2013"": 5, ""2014"": 5, ""2015"": 7, ""2016"": 3, ""2017"": 12, ""2018"": 22, ""2019"": 23, ""2020"": 22, ""2021"": 42, ""2022"": 35, ""2023"": 70, ""2024"": 63, ""2025"": 39, ""2026"": 32}}"
77,google_scholar,2026-09-14,863,17,21,745,16,,"{""scholar_id"": ""FniXG3wAAAAJ"", ""name"": ""Ding Fei"", ""affiliation"": ""Assistant Professor, City and Regional Planning, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""International Development"", ""Infrastructure"", ""Migration"", ""Labor"", ""China-Africa Relations""], ""homepage"": ""https://aap.cornell.edu/people/ding-fei"", ""citedby"": 863, ""citedby5y"": 745, ""hindex"": 17, ""hindex5y"": 16, ""i10index"": 21, ""i10index5y"": 20, ""cites_per_year"": {""2015"": 4, ""2016"": 11, ""2017"": 7, ""2018"": 19, ""2019"": 14, ""2020"": 53, ""2021"": 91, ""2022"": 119, ""2023"": 101, ""2024"": 107, ""2025"": 172, ""2026"": 149}}"
78,google_scholar,2026-09-14,2335,25,36,1606,21,,"{""scholar_id"": ""Kq3hMdYAAAAJ"", ""name"": ""Nicholas J Klein"", ""affiliation"": ""Associate Professor, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""transportation"", ""urban planning""], ""homepage"": ""https://aap.cornell.edu/people/nicholas-j-klein"", ""citedby"": 2335, ""citedby5y"": 1606, ""hindex"": 25, ""hindex5y"": 21, ""i10index"": 36, ""i10index5y"": 28, ""cites_per_year"": {""2009"": 6, ""2010"": 10, ""2011"": 19, ""2012"": 16, ""2013"": 20, ""2014"": 27, ""2015"": 40, ""2016"": 42, ""2017"": 74, ""2018"": 121, ""2019"": 145, ""2020"": 190, ""2021"": 256, ""2022"": 227, ""2023"": 252, ""2024"": 324, ""2025"": 317, ""2026"": 230}}"
79,google_scholar,2026-09-14,1012,13,18,300,9,,"{""scholar_id"": ""QvnzVtMAAAAJ"", ""name"": ""Neema Kudva"", ""affiliation"": ""Associate Professor of City and Regional Planning, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""urban planning""], ""homepage"": ""https://aap.cornell.edu/people/neema-kudva"", ""citedby"": 1012, ""citedby5y"": 300, ""hindex"": 13, ""hindex5y"": 9, ""i10index"": 18, ""i10index5y"": 9, ""cites_per_year"": {""2003"": 5, ""2004"": 2, ""2005"": 6, ""2006"": 11, ""2007"": 10, ""2008"": 24, ""2009"": 30, ""2010"": 20, ""2011"": 41, ""2012"": 32, ""2013"": 41, ""2014"": 67, ""2015"": 52, ""2016"": 60, ""2017"": 67, ""2018"": 65, ""2019"": 67, ""2020"": 73, ""2021"": 52, ""2022"": 57, ""2023"": 51, ""2024"": 49, ""2025"": 53, ""2026"": 38}}"
80,google_scholar,2026-09-14,719,11,13,533,10,,"{""scholar_id"": ""0jPZTmUAAAAJ"", ""name"": ""Jennifer S Minner"", ""affiliation"": ""Associate Professor, City and Regional Planning; Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""city planning"", ""historic preservation"", ""places"", ""mega-events"", ""circular cities""], ""homepage"": ""http://aap.cornell.edu/people/jennifer-minner"", ""citedby"": 719, ""citedby5y"": 533, ""hindex"": 11, ""hindex5y"": 10, ""i10index"": 13, ""i10index5y"": 10, ""cites_per_year"": {""2016"": 8, ""2017"": 16, ""2018"": 28, ""2019"": 41, ""2020"": 73, ""2021"": 66, ""2022"": 56, ""2023"": 91, ""2024"": 103, ""2025"": 127, ""2026"": 88}}"
81,google_scholar,2026-09-14,2796,26,46,1067,16,,"{""scholar_id"": ""tP5O4C4AAAAJ"", ""name"": ""Sophie Oldfield"", ""affiliation"": ""Associate Professor of Geography, University of Cape Town"", ""email_domain"": null, ""interests"": [], ""homepage"": null, ""citedby"": 2796, ""citedby5y"": 1067, ""hindex"": 26, ""hindex5y"": 16, ""i10index"": 46, ""i10index5y"": 26, ""cites_per_year"": {""2000"": 7, ""2001"": 7, ""2002"": 25, ""2003"": 19, ""2004"": 26, ""2005"": 31, ""2006"": 44, ""2007"": 40, ""2008"": 61, ""2009"": 61, ""2010"": 61, ""2011"": 55, ""2012"": 70, ""2013"": 102, ""2014"": 91, ""2015"": 117, ""2016"": 148, ""2017"": 136, ""2018"": 182, ""2019"": 174, ""2020"": 195, ""2021"": 184, ""2022"": 227, ""2023"": 190, ""2024"": 174, ""2025"": 165, ""2026"": 124}}"
82,google_scholar,2026-09-14,2096,21,28,1096,18,,"{""scholar_id"": ""UNn68ykAAAAJ"", ""name"": ""Stephan Schmidt"", ""affiliation"": ""Department of City and Regional Planning, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""urban spatial structure"", ""land use"", ""regional planning"", ""public space"", ""international planning""], ""homepage"": ""https://aap.cornell.edu/people/stephan-schmidt"", ""citedby"": 2096, ""citedby5y"": 1096, ""hindex"": 21, ""hindex5y"": 18, ""i10index"": 28, ""i10index5y"": 22, ""cites_per_year"": {""2008"": 12, ""2009"": 22, ""2010"": 37, ""2011"": 32, ""2012"": 44, ""2013"": 59, ""2014"": 74, ""2015"": 77, ""2016"": 86, ""2017"": 107, ""2018"": 148, ""2019"": 126, ""2020"": 140, ""2021"": 173, ""2022"": 179, ""2023"": 177, ""2024"": 210, ""2025"": 194, ""2026"": 158}}"
83,google_scholar,2026-09-14,3749,18,22,3038,18,,"{""scholar_id"": ""NBCtqiIAAAAJ"", ""name"": ""Linda Shi"", ""affiliation"": ""Cornell Department of City and Regional Planning"", ""email_domain"": ""@cornell.edu"", ""interests"": [""climate change"", ""adaptation"", ""resilience"", ""urban and regional planning"", ""equity and justice""], ""homepage"": null, ""citedby"": 3749, ""citedby5y"": 3038, ""hindex"": 18, ""hindex5y"": 18, ""i10index"": 22, ""i10index5y"": 21, ""cites_per_year"": {""2016"": 40, ""2017"": 80, ""2018"": 137, ""2019"": 158, ""2020"": 225, ""2021"": 337, ""2022"": 388, ""2023"": 521, ""2024"": 571, ""2025"": 647, ""2026"": 567}}"
84,google_scholar,2026-09-14,255,6,5,54,3,,"{""scholar_id"": ""b1xSziEAAAAJ"", ""name"": ""Michael A Tomlan"", ""affiliation"": ""Professor, City and Regional Planning, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""historic preservation"", ""planning"", ""cross-cultural comparison"", ""real estate development"", ""urban history""], ""homepage"": null, ""citedby"": 255, ""citedby5y"": 54, ""hindex"": 6, ""hindex5y"": 3, ""i10index"": 5, ""i10index5y"": 2, ""cites_per_year"": {""1992"": 2, ""1993"": 1, ""1994"": 0, ""1995"": 2, ""1996"": 0, ""1997"": 2, ""1998"": 0, ""1999"": 1, ""2000"": 0, ""2001"": 2, ""2002"": 4, ""2003"": 7, ""2004"": 1, ""2005"": 2, ""2006"": 3, ""2007"": 8, ""2008"": 6, ""2009"": 8, ""2010"": 5, ""2011"": 11, ""2012"": 2, ""2013"": 5, ""2014"": 19, ""2015"": 12, ""2016"": 21, ""2017"": 11, ""2018"": 22, ""2019"": 16, ""2020"": 16, ""2021"": 10, ""2022"": 8, ""2023"": 14, ""2024"": 7, ""2025"": 9, ""2026"": 6}}"
85,google_scholar,2026-09-14,16878,68,184,7303,49,,"{""scholar_id"": ""v1dOouMAAAAJ"", ""name"": ""Mildred E. Warner"", ""affiliation"": ""Professor of City and Regional Planning, Cornell University"", ""email_domain"": ""@cornell.edu"", ""interests"": [""local government finance"", ""service delivery"", ""economic development"", ""public administration"", ""rural development""], ""homepage"": ""http://www.mildredwarner.org/"", ""citedby"": 16878, ""citedby5y"": 7303, ""hindex"": 68, ""hindex5y"": 49, ""i10index"": 184, ""i10index5y"": 125, ""cites_per_year"": {""2003"": 60, ""2004"": 84, ""2005"": 99, ""2006"": 146, ""2007"": 207, ""2008"": 251, ""2009"": 340, ""2010"": 364, ""2011"": 411, ""2012"": 524, ""2013"": 572, ""2014"": 663, ""2015"": 690, ""2016"": 859, ""2017"": 813, ""2018"": 864, ""2019"": 1042, ""2020"": 1127, ""2021"": 1346, ""2022"": 1161, ""2023"": 1287, ""2024"": 1289, ""2025"": 1250, ""2026"": 942}}"
86,google_scholar,2026-09-14,394,9,8,372,9,,"{""scholar_id"": ""-VP9js8AAAAJ"", ""name"": ""Wenfei Xu"", ""affiliation"": ""Assistant Professor of Geography at UC Santa Barbara"", ""email_domain"": ""@ucsb.edu"", ""interests"": [""segregation"", ""neighborhood change"", ""spatial data science"", ""residential mobility""], ""homepage"": ""http://urbandataresearchlab.org/"", ""citedby"": 394, ""citedby5y"": 372, ""hindex"": 9, ""hindex5y"": 9, ""i10index"": 8, ""i10index5y"": 8, ""cites_per_year"": {""2017"": 1, ""2018"": 1, ""2019"": 5, ""2020"": 12, ""2021"": 24, ""2022"": 39, ""2023"": 49, ""2024"": 71, ""2025"": 87, ""2026"": 100}}"
